record_id,source_db,status,decided_by,decided_at,stage,decision,automation_flag,title,authors,doi_or_id,year,screening_score
rec_00089,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,RIS-Assisted Physical Layer Security in Emerging RF and Optical Wireless Communications Systems: A Comprehensive Survey,"Majid H Khoshafa, Omar Maraqa, Jules M Moualeu, Sylvester Aboagye, Telex M N Ngatched, Mohamed H Ahmed, Yasse Gadallah, Marco Di Renzo",10.1109/comst.2024.3487112,2025,1.4
rec_00090,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,THz Integrated Sensing and Communication With Full-Photonic Direct LFM Reception and De-Chirping for D-Band Fiber-Wireless Network,"Boyu Dong, Zhongya Li, Sizhe Xing, Yinj Liu, Junh Zhao, Ouhan Huang, Junlian Jia, Jianyang Shi, Yingj Zhou, Haipeng Wang, Nan Chi, Junwen Zhang",10.1109/tmtt.2025.3549729,-,2.7
rec_00091,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enhanced Room Coverage with Photon-Level NLOS Ultraviolet Optical Wireless Communication,"Jian Shao, Tilahun Zerihun Gutema, Wasiu O Popoola",10.1109/lpt.2025.3559423,-,2.7
rec_00092,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Demonstration of Photonic Sub-THz ISAC System with Real-Time 251.03-Gbps Communication Rate and Offline 2.5-cm Sensing Resolution,"Mingzheng Lei, Zhidong Lyu, Qingzhi Zhou, Junhao Zhang, Hao Li, Bingchang Hua, Jiao Zhang, Yuancheng Cai, Junjie Ding, Xingyu Chen, Lu Zhang, Jianjun Yu, Min Zhu",10.1109/icocn63276.2024.10648485,-,2.7
rec_00093,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A Photonics-Assisted D-Band ISAC System Based on A Time-Frequency Efficient Waveform,"Junhao Zhang, Qing Zhong, Yuancheng Cai, Mingzheng Lei, Jiao Zhang, Xingyu Chen, Hao Li, Zhennan Zheng, Jianjun Yu, Qingzhi Zhou, Bingchang Hua, Min Zhu",10.1109/acp/ipoc63121.2024.10809716,-,2.7
rec_00094,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A Unified Waveform for Optical Wireless Integrated Sensing and Communication,"Minghua Cao, Ying Wang, Yue Zhang, Daqing Gao, Hongtao Zhou",10.1109/acp55869.2022.10088865,-,2.9
rec_00095,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Coexistence of Distributed Sensing and Ultra-Simple Coherent RoF Based Front-Haul for Radio Access Network,"Maoqi Liu, Jingchuan Wang, Chen Liu, Changyuan Yu, Chao Lu",10.1109/jlt.2025.3555486,-,2.7
rec_00096,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A Feasibility Study on Integrated Sensing and Communication in Cooperative Network,"Xia Shen, Hujun Li, Yuan Wang, Zhiqing Wei, Zhiyong Feng, Zhiqin Wang",10.1109/wocc55104.2022.9880583,-,2.5
rec_00097,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Modulation Strategies for Robust Optical Wireless Communications and Sensing in 6G,"Bruno M S R Rosmaninho, Paulo P Monteiro, Vinicius N H Silva, Maria C R Medeiros",10.1109/icton67126.2025.11125210,-,2.7
rec_00098,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Nested Tensor-Based Framework for ISAC Assisted by Reconfigurable Intelligent Surface,"Yua Chen, Jianhe Du, Jianbo Liu, Libiao Jin, Xingwa Li, Daniel Benevides,  Costa, Yuan Cheng",10.1109/tvt.2023.3324448,-,2.7
rec_00099,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Joint Beamforming for RIS-Assisted Integrated Communication, Sensing and Power Transfer Systems","Yue Yang, Hui Gao, Xiaoyu Yang, Ruohan Cao, Yongjian Fan",10.1109/lwc.2023.3327360,-,2.7
rec_00100,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid NOMA Assisted Integrated Sensing and Communication via RIS,"Wanting Lyu, Yue Xiu, Xinyang Li, Songjie Yang, Phee Lep, Yonghui Li, Zhongpei Zhang, Wei Xiang",10.1109/tvt.2023.3343379,2023,2.5
rec_00101,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming for RIS-Assisted Integrated Sensing and Communication Systems,"Yongqing Xu, Yong Li, J Andrew Zhang, Marco Di Renzo, Tony Q S Quek",10.1109/tcomm.2023.3344143,2023,2.7
rec_00102,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Channel Measurement, Modeling, and Simulation for 6G: A Survey and Tutorial","Jianhua Zhang, Jiaxin Lin, Pan Tang, Yuxiang Zhang, Huixin Xu, Tianyang Gao, Haiyang Miao, Zeyong Chai, Zhengfu Zhou, Yi Li, Huiwen Gong, Yameng Liu, Zhiqiang Yuan, Ximan Liu, Lei Tian, Shaoshi Yang, Liang Xia, Guangyi Liu, Ping Zhang",10.48550/arXiv.2305.16616,2023,2.7
rec_00103,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Circular RIS-Enabled Channel Estimation and Localization for Multi-User ISAC Systems,"Yuxing Lin, Shi Jin, Xinping Yi, Michail Matthaiou",,,0.1
rec_00104,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Simultaneous Beam Training and Target Sensing in ISAC Systems With RIS,"Kangjian Chen, Chenhao Qi, Octavia A Dobre, Geoffrey Ye",10.1109/twc.2023.3302319,2024,2.7
rec_00105,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-assisted Integrated Sensing and Communications: A Subspace Rotation Approach (Invited Paper),"Xiao Meng, Fan Liu, Shihang Lu, Sundeep Prabhakar Chepuri, Christos Masouros",10.1109/radarconf2351548.2023.10149664,-,2.7
rec_00106,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Transmit Beamforming Design for ISAC With Stacked Intelligent Metasurfaces,"Shunyu Li, Fan Zha, Tianqi Mao, Rui Na, Zhaocheng Wang, George K Karagiannidis, Fan Zhang",10.1109/tvt.2024.3517709,2025,2.7
rec_00107,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Sum Secrecy Rate Optimization in RIS-Assisted ISAC Systems: A Manifold-Based Framework,"Mohamed Elsayed, Mahmoud H Ismail, Ahmed Samir, Ahmed S Ibrahim",,,0.1
rec_00108,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Rate-Splitting Multiple Access for Transmissive Reconfigurable Intelligent Surface Transceiver Empowered ISAC Systems,"Wen Chen, Qingqing Wu, Jinhong Yuan, Shanshan Zhang, Zhendong Li, Jun Li, Ziwei Liu",10.1109/jiot.2024.3397736,-,2.7
rec_00109,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,P 2 C 2 M: Parallel Product Complex Circle Manifold for RIS-Aided ISAC Waveform Design,"Kai Zhong, Jun Liu, Cunhua Pan, Kah Chan Teh, Xianxiang Yu, Huiyong Li, Jinfeng Hu, Dongxu An, Kah Chan",10.1109/tccn.2024.3375501,2024,2.7
rec_00110,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Fully Autonomous Reconfigurable Metasurfaces with Integrated Sensing and Communication,"Hamidreza Taghvaee, Maryam Khodadadi, Gabriele Gradoni, Mohsen Khalily",10.23919/eucap60739.2024.10501539,-,2.7
rec_00111,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Localization and Information Transfer for RIS Aided Full-Duplex Systems,"Zhichao Shao, Xiaojun Yuan, Wei Zhang, Marco Di Renzo",10.1109/globecom48099.2022.10001508,-,2.7
rec_00112,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enhancing Battlefield Awareness: An Aerial RIS-assisted ISAC System with Deep Reinforcement Learning,"Hyunsang Cho, Seonghoon Yoo, Bang Chul Jung, Joonhyuk Kang",10.1109/milcom61039.2024.10774028,-,2.7
rec_00113,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Sum Secrecy Rate Optimization in RIS-Assisted ISAC Systems: A Manifold-Based Framework,-,,,4.3
rec_00114,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming in Hybrid RIS assisted Integrated Sensing and Communication Systems,"R S Prasobh Sankar, Sundeep Prabhakar Chepuri",10.23919/eusipco55093.2022.9909562,-,2.7
rec_00115,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Lecture Notes in Electrical Engineering,"Leopoldo Angrisani, Marco Arteaga, Bijaya Ketan Panigrahi, Samarjit Chakraborty, Jiming Chen, Kay Tan,  Chen, Rüdiger Dillmann, Manuel Ferre, Sandra Hirche, Faryar Jabbari, Limin Jia, Janusz Kacprzyk, Torsten Kroeger, Yong Li, Qilian Liang, Ferran Martín, Wolfgang Minker, Pradeep Misra, Sebastian Möller, Subhas Mukhopadhyay, Cun-Zheng Ning, Toyoaki Nishida, Federica Pascucci, Yong Qin, Gan Woon Seng, Joachim Speidel, Germano Veiga, Haitao Wu, Walter Zamboni, James Junjie,  Zhang, Subhasis Bhaumik, Tanushyam Chattopadhyay, Subrata Chattopadhyay, Srijan Bhattacharya, Padma Shri, Kumar Ajoy, -Vc Ray, -Director Iiest, Pranabesh Das, Anirban Mukherjee, Smieee Lmtrs, Arijit Ghosh, Avishek Paul, Naiwrita Dey, Debabrata Bhattacharya, Kalyan Biswas, Anton Rcciit,  Nijholt, Asokan Thondiyath, Anoop Kumar Mukhopadhyay, Anirban Chowdhury, Debjani Ganguly, Gautam Sarkar, Koushik Guha, Kaushik Pal, Md Atiqur, Rahman Ahad,  Smieee, Palash Kumar Kundu, Soumya Kanti, Alok Kole, Arup Kumar Bhattacharjee, Ashok Mondal, Abhijit Das, Abhishek Basu, Arpita Ghosh, Arindam Mahanti, Avik Kumar Saha, Anton Nijholt, Anup Kumar, Kolya Mieee, Anup Kumar Sharma, Astha Sharma, Amitava Das, Bishnu Prasad, Kishore Brojo,  Mishra, Debasish Mondal, Dipankar Majumdar, Eshan Samanta, Gitosree Khan, B P Poddar, Kanchan Kr Patra, Koushik Dutta, Liton Chandra,  Paul, Manjula Fernando, Manas Kumar Bera, Minakshi Banerjee, Noeline W Prins, Pranab Kumar Nanda, Papia Dutta, Pramit Ghosh, Pankaj Pal, Ranjan Jana, Srijibendu Bagchi, Soumya Kanti Manna, Shilpi Bhattacharya, Subhasis Banerjee, Sangita Agarwal, Sudipta Chakraborty, Sudarsan Sahoo, Satarupa Chatterjee, Somenath Nag Choudhury, Soumyadip Dhar, Soumen Mukherjee, Tathagata Deb, Indrajit Pan, Soham Sarkar, Rajib Saha, Biswanath Chakraborty, Papia Datta, -As Rcciit, Nitai Banerjee, Ashoke Rcciit,  Mondal, Tiya Dey Malakar, Rcciit Arpan Deyasi, Budhaditya Biswas, Anindya Basu, Rcciit Parama Bagchi, Rcciit Arup, Kumar Bhattacharjee, Rcciit Apu Mistry, Goutam Bera, Aeie Rcciit, Arijit Majumder, Chinmoy Rcciit, Rcciit Ghosal, Roy Santasil, Rcciit Rimo, Kumar Dey, Kuntal Ghosh, Dibyendu Datta, Rcciit Chairs, Chinmoy Ghosal, Rimo Kumar,  Dey, Deepak Patel, Tarun Sachdeva",-,2021,0.1
rec_00116,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Computer Communications and Networks,"Yulei Wu, Sukhdeep Singh, Tarik Taleb, Abhishek Roy, Harpreet S Dhillon, Madhan Raj Kanagarathinam, Aloknath De, Mobile Wireless,  Networks, Jacek Rak, A J Sammes, Burak Kantarci, Eiji Oki, Adrian Popescu, Gangxiang Shen,  Mobile, Michele Polese, Marco Giordani, Marco Mezzavilla, Sundeep Rangan, Michele Zorzi, Hang Liu, Xiaojun Yuan, Ying-Jun Angela Zhang, Shuchi Tripathi, Nithin V Sabu, Abhishek K Gupta, Raj Kanagarathinam, Krishna M Sivalingam, Wenchi Cheng, Liping Liang, Wei Zhang, Hailin Zhang, Panagiotis D Papanikolaou, George K Diamantoulakis,  Karagiannidis, Isiaka A Alimi, Romil K Patel, Aziza Zaouga, Nelson J Muga, Armando N Pinto, Mohammad Asif Habibi, Bin Han, Meysam Nasimi, Nandish P Kuruvatti, Amina Fellan, Hans D Schotten, Mingzhe Chen, Walid Saad, Avinash Bhat, Naman Gupta, Joseph Thaliath, Rahul Banerji, Vivek Sapru, Navrati Saxena, Eshita Rastogi, Ayush Rastogi",10.1007/978-3-030-72777-2,-,0.1
rec_00117,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Reconfigurable intelligent surface: design the channela new opportunity for future wireless networks,"Miguel Dajer, Zhengxiang Ma, Leonard Piazzi, Narayan Prasad, Xiao-Feng Qi, Baoling Sheen, Jin Yang, Guosen Yue",10.1016/j.dcan.2021.11.002,2021,1.4
rec_00118,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,RIS–Assisted Propagation Control in CDMA-FBMC-OQAM System,"Radhashyam Patra |, Arunanshu Mahapatro",,,1.4
rec_00119,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Progress and prospects for LiDARoriented optical phased arrays based on photonic integrated circuits Check for updates,"Weihan Xu, Qiqi Yuan, Yunhong Yang, Liangjun Lu, Jianping Chen, Linjie Zhou",10.1038/s44310-025-00059-4,-,2.7
rec_00120,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"A contemporary survey on free space optical communication: Potentials, technical challenges, recent advances and research direction","Abu Jahid, Mohammed H Alsharif, Trevor J Hall",10.1016/j.jnca.2021.103311,2022,2.7
rec_00121,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A review of liquid crystal spatial light modulators: devices and applications,"Andrew Forbes, Liangcai Cao, Wagner Tavares Buono, Dongliang Tang, Zhenglong Shao, Xin Xie, Yingjie Zhou, Xiaohu Zhang, Fan Fan, Shuangchun Wen, Weijia Meng, Yilin Hua, Ke Cheng, Baoli Li, Tingting Liu, Qinyu Chen, Haitao Luan, Min Gu, Xinyuan Fang, Yan Xing, Xing-Yu Lin, Lin-Bo Zhang, Yun-Peng Xia, Han-Le Zhang, Hong-Yu Cui, Shuang Li, Tong-Yu Wang, Hui Ren, Di Wang, Huan Deng, Qiong-Hua Wang, Yiqian Yang",10.29026/oes.2023.230026,2023,2.7
rec_00122,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Progress on intelligent metasurfaces for signal relay, transmitter, and processor","Chao Qian, Longwei Tian, Hongsheng Chen",10.1038/s41377-024-01729-2,-,2.5
rec_00123,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Realization of high-performance optical metasurfaces over a large area: a review from a design perspective Check for updates,"Minseok Choi, Junkyeong Park, Jehyeon Shin, Harit Keawmuang, Hongyoon Kim, Jooyeong Yun, Junhwa Seong, Junsuk Rho",10.1038/s44310-024-00029-2,2024,2.7
rec_00124,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,High-speed free-space optical communication using standard fiber communication components without optical amplification,"Hua-Ying Liu, Yao Zhang, Xiaoyi Liu, Luyi Sun, Pengfei Fan, Xiaohui Tian, Dong Pan, Mo Yuan, Zhijun Yin, Guilu Long, Shi-Ning Zhu, Zhenda Xie",10.1117/1.apn.2.6.065001,2023,2.5
rec_00125,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Complex spatial light modulation capability of a dual layer in-plane switching liquid crystal panel,"Seong-Woo Jang, Wonwoo Choi, Soobin Kim, Jonghyun Lee, Sehwan Na, Sangwon Ham, Juseong Park, Hoon Kang, Byeong-Kwon Ju, Hwi Kim",10.1038/s41598-022-12292-4,-,2.5
rec_00126,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Recent advances in metasurface design and quantum optics applications with machine learning, physics-informed neural networks, and topology optimization methods","Wenye Ji, Jin Chang, He-Xiu Xu, Jian Rong Gao, Simon Gröblacher, H Paul Urbach, Aurèle J L Adam",10.1038/s41377-023-01218-y,-,2.7
rec_00127,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Future technology trends of terrestrial International Mobile,-,-,-,0.1
rec_00128,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"High speed, complex wavefront shaping using the digital micro-mirror device","Ahmed B Ayoub, Demetri Psaltis",10.1038/s41598-021-98430-w,-,2.7
rec_00129,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Electrically programmable solid-state metasurfaces via flash localised heating,"Khosro Zangeneh Kamali, Lei Xu, Nikita Gagrani, Hark Hoe, Chennupati Jagadish, Andrey Miroshnichenko, Dragomir Neshev, Mohsen Rahmani",10.1038/s41377-023-01078-6,-,2.7
rec_00130,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,overall objectives of the future development of IMT for 2030 and beyond 1 (2023) Scope,-,10.1109/jcn.2006.6182744,-,0.1
rec_00131,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Fundamentals of phase-only liquid crystal on silicon (LCOS) devices,"Zichen Zhang, Zheng You, Daping P Chu",10.1038/lsa.2014.94,2014,2.5
rec_00132,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Real-time programmable metasurface for terahertz multifunctional wave front engineering,"Feng Lan, Luyang Wang, Hongxin Zeng, Shixiong Liang, Tianyang Song, Wenxin Liu, Pinaki Mazumder, Ziqiang Yang, Yaxin Zhang, Daniel M Mittleman",10.1038/s41377-023-01228-w,-,2.7
rec_00133,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Coding metamaterials, digital metamaterials and programmable metamaterials","Tie Jun Cui, Mei Qing Qi, Xiang Wan, Jie Zhao, Qiang Cheng",10.1038/lsa.2014.99,2014,2.7
rec_00134,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Wireless microwave-to-optical conversion via programmable metasurface without DC supply,"Xin Ge Zhang, Ya Lun Sun, Bingcheng Zhu, Han Wei Tian, Bo Yuan Wang, Zaichen Zhang, Cheng-Wei Qiu, Tie Jun Cui, Xiang Wei,  Jiang",10.1038/s41467-025-55940-9,-,2.7
rec_00135,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated metasurfaces for re-envisioning a nearfuture disruptive optical platform,"Younghwan Yang, Junhwa Seong, Minseok Choi, Junkyeong Park, Gyeongtae Kim, Hongyoon Kim, Junhyeon Jeong, Chunghwan Jung, Joohoon Kim, Gyoseon Jeon, Kyung-Il Lee, Dong Hyun Yoon, Junsuk Rho",10.1038/s41377-023-01169-4,-,2.7
rec_00136,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optical Self-Tuning of Ferroelectric Metasurfaces Infiltrated with Nematic Liquid Crystals via Photovoltaic Effect,"Atefeh Habibpourmoghadam, Boris N Chichkov, Antonio Calà Lesina, A Calà,  Lesina",10.1002/adom.202500532,2025,2.7
rec_00137,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Survey of next-generation optical wireless communication technologies for 6G and Beyond 6G,"Huy Nguyen, Yeong Min Jang",10.1016/j.icte.2025.04.006,2025,2.5
rec_00138,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,A Top-Down Survey on Optical Wireless Communications for the Internet of Things,"Abdulkadir Celik, Imene Romdhane, Georges Kaddoum, Ahmed M Eltawil",10.36227/techrxiv.20080580.v1,2023,1.4
rec_00139,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Optical multi-beam steering and communication using integrated acoustooptics arrays,"Qixuan Lin, Shucheng Fang, Yue Yu, Zichen Xi, Linbo Shao, Bingzhao Li, Mo Li",10.1038/s41467-025-59831-x,-,0.1
rec_00140,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Tbps wide-field parallel optical wireless communications based on a metasurface beam splitter,"Yue Wu, Ji Chen, Yin Wang, Zhongyi Yuan, Chunyu Huang, Jiacheng Sun, Chengyi Feng, Muyang Li, Kai Qiu, Shining Zhu, Zaichen Zhang, Tao Li",10.1038/s41467-024-52056-4,-,2.7
rec_00141,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,5G wavelength-division-multiplexingbased bidirectional optical wireless communication system with signal remodulation employing cascaded reflective semiconductor optical amplifiers Check for updates,"Hai-Han Lu, Chung-Yi Li, Xu-Hong Huang, Yu-Yao Bai, Wei-Wen Hsu, Yu-Chen Chung, Jia-Ming Lu, Kelper Okram",10.1038/s44172-024-00232-1,-,1.4
rec_00142,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Optical wireless communications for next-generation radio access networks,"Abdul Wadud, Anas Basalamah",10.1016/j.icte.2025.04.016,2025,0.1
